StudyHours,Attendance,PreviousScore,SleepHours,Result
5.2,79,24,3.0,Fail
4.5,36,41,7.9,Fail
3.8,83,72,4.6,Pass
3.8,47,48,5.6,Fail
3.5,83,25,6.0,Fail
2.5,63,82,6.7,Fail
2.1,97,30,5.4,Fail
3.1,93,100,5.5,Fail
5.7,81,65,7.8,Pass
3.9,62,45,6.7,Fail
2.0,36,44,7.1,Fail
1.4,80,56,3.3,Fail
5.4,77,21,5.4,Fail
3.4,46,83,4.1,Fail
4.8,39,86,7.7,Pass
4.3,98,27,7.2,Fail
5.7,96,34,7.7,Fail
3.8,31,95,7.4,Fail
4.2,55,60,8.4,Fail
4.0,80,90,5.7,Pass
3.4,62,21,7.9,Fail
4.8,45,62,7.3,Fail
5.8,69,59,7.3,Fail
4.9,88,60,7.8,Pass
4.4,70,90,3.8,Pass
5.7,67,53,6.0,Fail
5.9,34,39,3.9,Fail
5.6,90,62,5.0,Pass
5.8,37,72,5.9,Fail
4.2,85,34,5.4,Fail
5.3,83,70,7.9,Pass
5.0,57,44,8.9,Fail
4.4,57,56,4.0,Fail
1.7,55,49,3.3,Fail
1.1,41,37,3.6,Fail
1.7,89,89,3.3,Fail
3.5,76,44,6.8,Fail
2.3,77,56,3.5,Fail
1.5,40,38,5.9,Fail
3.4,54,83,5.9,Fail
3.5,62,96,5.6,Fail
5.9,98,31,6.6,Fail
2.4,82,85,7.1,Fail
4.8,46,69,7.9,Fail
2.2,100,63,8.9,Fail
1.6,32,63,4.0,Fail
4.8,75,79,4.7,Pass
5.6,40,74,3.2,Fail
2.8,97,27,3.1,Fail
5.5,72,22,7.7,Fail
2.1,64,53,5.3,Fail
2.7,43,78,7.3,Fail
4.8,77,83,4.6,Pass
1.6,38,30,8.1,Fail
5.8,45,82,5.8,Pass
3.8,87,23,5.6,Fail
3.5,45,64,5.0,Fail
1.7,31,48,6.1,Fail
4.6,57,66,8.5,Fail
4.6,80,58,4.5,Fail
4.7,60,68,4.1,Fail
5.0,42,33,7.2,Fail
3.1,32,91,6.7,Fail
1.9,46,58,8.0,Fail
1.4,62,81,4.7,Fail
1.1,91,50,5.7,Fail
3.6,91,65,7.0,Pass
3.8,32,33,4.6,Fail
3.0,76,81,6.8,Fail
4.1,67,25,8.4,Fail
3.6,88,50,4.6,Fail
1.8,83,59,8.8,Fail
3.1,70,23,7.5,Fail
1.6,31,92,3.7,Fail
4.8,62,60,3.4,Fail
4.2,67,55,7.9,Fail
4.3,31,43,6.5,Fail
5.9,53,41,6.2,Fail
1.8,79,96,7.5,Fail
5.7,31,54,4.9,Fail
1.0,98,80,4.1,Fail
3.9,59,89,6.7,Fail
2.5,61,80,5.7,Fail
1.9,31,91,7.4,Fail
3.2,65,58,7.5,Fail
2.6,68,82,4.0,Fail
2.1,46,77,8.8,Fail
1.6,91,25,4.8,Fail
3.3,72,78,7.4,Fail
6.0,46,70,4.8,Fail
3.6,79,70,6.5,Pass
5.5,71,27,8.7,Fail
2.3,74,91,8.0,Fail
2.3,48,43,3.8,Fail
1.2,92,38,7.5,Fail
1.4,70,57,4.2,Fail
3.0,96,71,8.4,Fail
1.5,49,89,3.6,Fail
3.6,91,26,5.0,Fail
3.1,94,68,7.3,Fail
3.3,91,47,6.8,Fail
1.6,34,77,7.9,Fail
1.8,51,44,5.5,Fail
1.6,73,99,4.2,Fail
3.1,51,69,6.0,Fail
5.9,99,85,4.4,Pass
3.1,57,87,8.0,Fail
5.7,96,99,4.2,Pass
2.1,69,73,6.4,Fail
1.0,52,66,7.3,Fail
2.0,87,21,3.8,Fail
2.0,61,85,4.6,Fail
4.1,92,59,6.6,Fail
3.4,70,100,5.2,Fail
5.1,53,35,3.6,Fail
1.9,96,34,5.8,Fail
3.3,45,33,6.9,Fail
5.6,61,81,6.5,Pass
5.0,83,53,4.6,Fail
1.7,91,91,6.5,Fail
4.3,31,51,3.6,Fail
5.8,58,65,5.3,Fail
2.6,90,67,8.0,Fail
5.0,88,37,4.5,Fail
4.7,70,24,7.8,Fail
2.0,43,68,8.3,Fail
3.9,79,38,3.8,Fail
3.0,35,42,7.6,Fail
4.4,44,86,5.5,Pass
2.3,55,97,3.7,Fail
1.1,88,74,6.3,Fail
3.6,54,83,8.2,Fail
2.5,48,93,3.3,Fail
5.6,71,47,3.3,Fail
3.0,35,56,5.9,Fail
4.7,87,97,3.6,Pass
2.0,52,95,7.6,Fail
1.0,41,26,7.2,Fail
5.9,67,80,7.3,Pass
1.4,33,48,8.0,Fail
2.6,52,47,7.8,Fail
5.4,80,84,7.2,Pass
1.2,64,58,6.8,Fail
2.6,66,52,4.7,Fail
2.4,34,90,5.9,Fail
4.0,65,31,8.9,Fail
4.2,70,94,8.7,Pass
5.7,31,60,4.0,Fail
1.4,98,75,4.6,Fail
5.1,62,67,3.1,Fail
3.4,76,97,4.4,Fail
6.0,40,76,6.8,Pass
2.5,42,37,4.9,Fail
5.8,63,75,5.4,Pass
4.6,50,41,6.8,Fail
4.1,37,50,4.5,Fail
2.9,35,81,5.5,Fail
1.9,70,74,7.9,Fail
4.1,52,85,8.3,Pass
3.7,65,24,7.2,Fail
5.3,34,91,7.6,Pass
3.5,44,47,8.4,Fail
3.1,37,79,7.8,Fail
1.2,87,27,4.2,Fail
5.6,100,61,7.7,Pass
3.4,55,42,5.0,Fail
1.3,65,71,3.6,Fail
5.4,92,71,4.7,Pass
2.5,97,54,8.8,Fail
2.5,38,97,6.8,Fail
4.8,74,25,8.6,Fail
3.8,91,23,5.0,Fail
5.2,45,86,4.5,Pass
5.0,81,40,3.2,Fail
4.7,59,52,6.6,Fail
2.6,69,29,6.7,Fail
5.8,83,78,3.0,Pass
1.7,52,61,8.4,Fail
6.0,43,28,3.8,Fail
2.6,86,35,8.5,Fail
2.0,99,66,4.6,Fail
5.1,97,81,6.9,Pass
2.7,32,94,4.0,Fail
1.0,45,99,6.2,Fail
2.9,93,74,3.5,Fail
5.2,94,62,7.9,Pass
3.4,85,58,6.3,Fail
5.6,88,50,8.5,Fail
5.9,74,82,6.6,Pass
5.2,96,52,4.8,Fail
5.7,58,43,6.8,Fail
2.6,84,41,7.5,Fail
2.1,32,88,7.8,Fail
4.6,81,88,8.6,Pass
3.3,59,89,8.4,Fail
3.1,99,69,4.3,Fail
1.2,45,87,5.6,Fail
3.9,81,100,7.3,Pass
5.6,61,75,4.4,Pass
5.1,77,61,8.8,Pass
5.2,38,72,3.6,Fail
4.5,96,81,6.0,Pass
4.3,38,49,5.1,Fail
2.5,30,32,4.1,Fail
4.4,57,96,4.3,Pass
4.0,93,80,6.4,Pass
3.6,86,50,5.2,Fail
3.0,58,25,5.9,Fail
1.2,100,76,4.3,Fail
3.0,96,46,5.2,Fail
3.4,32,26,3.0,Fail
1.8,67,66,3.1,Fail
4.9,90,51,6.0,Fail
4.0,83,69,6.0,Pass
1.7,30,81,4.0,Fail
3.5,69,89,3.3,Fail
1.5,49,24,8.5,Fail
3.9,89,60,4.1,Pass
2.5,70,73,7.6,Fail
5.2,62,85,4.1,Pass
5.6,47,41,5.6,Fail
2.9,83,74,5.3,Fail
2.1,57,98,4.1,Fail
4.2,77,53,7.3,Fail
5.6,33,76,8.8,Pass
3.3,95,91,6.5,Fail
1.3,78,56,7.8,Fail
1.6,35,94,3.8,Fail
2.5,30,84,8.8,Fail
1.2,96,65,5.0,Fail
1.1,34,39,5.5,Fail
5.4,37,46,3.1,Fail
2.6,95,75,7.6,Fail
1.6,39,57,7.1,Fail
4.1,76,73,8.7,Pass
5.7,82,37,7.6,Fail
3.9,32,81,8.7,Fail
5.1,50,36,5.4,Fail
4.1,34,54,5.4,Fail
3.8,89,95,3.5,Pass
3.8,79,87,5.2,Pass
2.9,37,80,6.0,Fail
2.1,50,85,8.5,Fail
5.2,89,80,8.2,Pass
3.7,93,37,5.0,Fail
5.1,67,53,6.2,Fail
5.2,89,80,9.0,Pass
1.5,69,30,5.5,Fail
5.4,63,38,4.9,Fail
3.8,59,76,5.5,Fail
4.0,70,29,8.5,Fail
4.6,64,65,3.3,Fail
4.4,31,61,4.9,Fail
1.2,66,57,5.7,Fail
1.7,82,35,7.1,Fail
5.6,31,37,8.3,Fail
2.2,61,81,7.2,Fail
3.6,99,31,5.6,Fail
1.4,87,63,6.7,Fail
4.0,87,35,8.5,Fail
2.4,81,52,8.4,Fail
1.1,47,94,4.9,Fail
5.9,85,58,7.8,Fail
5.0,72,62,5.4,Pass
5.2,55,56,8.6,Fail
4.0,59,84,7.7,Pass
3.3,85,47,3.4,Fail
2.1,46,56,3.6,Fail
1.5,90,79,4.9,Fail
2.5,52,57,5.1,Fail
3.9,68,56,5.2,Fail
1.5,59,92,5.1,Fail
1.3,68,59,8.4,Fail
2.7,69,40,7.1,Fail
1.0,35,81,6.8,Fail
3.9,50,63,6.6,Fail
2.0,83,63,5.0,Fail
4.2,75,83,4.9,Pass
3.1,46,43,8.2,Fail
3.2,44,28,5.0,Fail
1.6,93,66,3.8,Fail
2.0,55,72,8.2,Fail
4.0,98,81,7.9,Pass
5.2,83,81,5.7,Pass
1.1,81,61,3.9,Fail
1.8,51,69,4.2,Fail
3.0,99,57,6.5,Fail
5.0,36,29,4.2,Fail
2.5,61,86,8.5,Fail
2.2,95,24,7.1,Fail
1.8,68,82,6.8,Fail
2.0,51,79,8.2,Fail
1.9,66,25,8.2,Fail
1.7,76,62,3.2,Fail
3.5,71,83,3.1,Pass
2.4,50,85,8.3,Fail
5.5,97,27,6.6,Fail
2.5,54,96,4.5,Fail
5.5,62,99,7.1,Pass
5.2,41,41,5.5,Fail
1.7,91,68,3.8,Fail
5.3,92,92,5.0,Pass
2.3,76,58,5.2,Fail
5.9,69,38,6.3,Fail
3.7,35,35,8.6,Fail
1.4,84,85,8.9,Fail
4.5,59,21,3.1,Fail
5.3,30,28,8.6,Fail
4.3,35,74,8.9,Fail
3.7,96,43,5.0,Fail
2.9,99,84,7.6,Fail
2.9,60,80,6.2,Fail
5.9,81,44,8.1,Fail
5.9,95,70,4.9,Pass
4.7,67,38,8.7,Fail
5.6,90,85,5.2,Pass
1.8,62,30,6.9,Fail
3.1,38,76,3.6,Fail
4.8,33,57,3.8,Fail
4.3,35,80,5.6,Pass
4.7,58,47,8.6,Fail
4.2,77,66,5.3,Pass
4.4,46,87,4.0,Pass
1.5,62,99,7.2,Fail
3.5,68,90,5.2,Fail
3.7,69,96,6.9,Fail
1.8,63,71,4.7,Fail
2.7,55,24,7.9,Fail
3.3,68,69,6.2,Fail
5.5,63,30,4.9,Fail
4.1,54,71,3.1,Fail
6.0,73,75,7.5,Pass
5.1,52,61,4.9,Fail
5.1,62,62,7.9,Fail
2.3,81,41,8.7,Fail
2.4,71,61,8.1,Fail
3.4,36,99,3.3,Fail
1.3,59,62,7.9,Fail
4.3,80,55,8.1,Fail
5.9,75,99,4.6,Pass
1.1,41,69,4.7,Fail
4.1,78,91,8.8,Pass
2.3,86,50,8.5,Fail
3.1,70,69,8.0,Fail
2.8,31,80,4.7,Fail
2.4,67,34,7.6,Fail
2.5,37,51,8.8,Fail
2.0,96,100,4.5,Fail
2.3,47,90,5.2,Fail
1.6,45,86,6.1,Fail
4.3,34,51,5.5,Fail
1.5,73,96,3.5,Fail
4.6,41,87,3.3,Pass
5.8,41,91,7.3,Pass
5.1,97,20,4.9,Fail
5.6,52,98,7.2,Pass
2.5,34,43,8.3,Fail
5.5,37,53,4.1,Fail
1.3,44,93,8.8,Fail
3.5,96,25,8.8,Fail
5.1,42,34,5.7,Fail
2.6,71,53,6.0,Fail
4.6,66,71,8.2,Fail
4.3,66,80,7.7,Pass
4.9,55,81,6.7,Pass
1.1,86,58,4.5,Fail
4.1,88,73,7.5,Pass
2.1,92,28,7.4,Fail
4.2,73,54,4.4,Fail
4.5,97,54,6.4,Fail
3.7,99,29,6.0,Fail
4.9,89,25,7.8,Fail
5.3,45,63,5.3,Fail
4.3,48,64,5.4,Fail
3.5,61,97,3.2,Fail
5.1,58,63,5.9,Fail
2.0,52,35,4.8,Fail
3.6,32,27,6.3,Fail
3.7,66,98,8.8,Fail
1.9,33,45,8.9,Fail
2.4,34,75,7.7,Fail
2.2,61,56,4.8,Fail
5.9,39,94,6.2,Pass
2.5,51,80,7.0,Fail
3.5,32,42,6.4,Fail
5.9,65,99,5.9,Pass
3.3,73,31,4.8,Fail
2.9,75,47,6.5,Fail
3.1,35,30,5.8,Fail
2.1,40,44,7.9,Fail
2.6,90,47,3.4,Fail
5.2,77,42,7.0,Fail
2.2,48,77,3.0,Fail
4.5,56,93,6.0,Pass
1.8,66,92,7.2,Fail
2.0,81,54,5.7,Fail
4.7,82,92,3.1,Pass
5.9,34,72,8.4,Fail
3.8,57,62,3.1,Fail
4.2,47,45,4.3,Fail
4.1,46,61,5.8,Fail
2.3,36,80,7.8,Fail
1.9,95,55,3.6,Fail
3.0,74,85,8.8,Fail
5.9,47,68,6.4,Fail
4.7,57,73,6.1,Fail
3.7,46,29,3.5,Fail
2.0,41,39,3.9,Fail
4.5,91,95,4.1,Pass
5.6,88,75,6.0,Pass
2.8,46,98,9.0,Fail
1.7,44,73,3.0,Fail
4.2,43,27,8.2,Fail
4.9,72,83,7.9,Pass
3.3,91,26,8.1,Fail
5.4,73,88,3.2,Pass
2.8,56,94,6.1,Fail
1.6,84,67,3.3,Fail
3.8,54,68,7.4,Fail
4.3,51,39,7.5,Fail
5.7,54,27,3.6,Fail
5.4,65,53,6.1,Fail
5.3,85,81,4.7,Pass
6.0,86,35,4.8,Fail
5.5,65,35,7.7,Fail
2.2,81,59,6.1,Fail
2.9,97,32,4.9,Fail
3.8,88,22,5.6,Fail
4.2,97,26,6.1,Fail
2.8,56,83,5.7,Fail
1.4,99,80,7.9,Fail
3.2,99,52,5.8,Fail
5.4,88,81,5.4,Pass
5.6,68,60,7.6,Fail
2.5,46,87,3.4,Fail
5.9,44,94,3.7,Pass
4.6,97,30,4.8,Fail
4.8,78,88,3.4,Pass
5.8,32,54,4.8,Fail
2.0,85,25,4.5,Fail
4.0,94,69,4.0,Pass
4.0,46,83,3.4,Pass
1.2,63,87,6.4,Fail
1.9,77,89,7.3,Fail
4.2,41,77,8.9,Pass
2.2,41,96,3.6,Fail
1.1,95,78,5.8,Fail
5.8,95,98,4.2,Pass
1.1,67,74,3.3,Fail
3.7,36,54,4.2,Fail
1.8,91,94,3.1,Fail
1.3,100,36,6.6,Fail
4.1,96,65,6.4,Pass
1.2,78,46,7.1,Fail
4.8,77,89,7.7,Pass
4.1,58,60,4.5,Fail
2.5,65,28,4.9,Fail
3.6,81,45,7.0,Fail
5.4,83,81,3.8,Pass
2.6,45,54,6.9,Fail
3.1,48,63,7.9,Fail
5.2,97,23,4.8,Fail
3.1,78,81,9.0,Fail
1.7,44,89,4.5,Fail
1.7,44,61,7.4,Fail
1.8,75,58,4.0,Fail
2.6,94,95,3.4,Fail
2.7,76,77,8.9,Fail
2.5,43,80,3.3,Fail
5.1,36,98,8.0,Pass
2.0,73,58,6.5,Fail
4.5,72,70,6.1,Pass
3.7,52,23,6.0,Fail
3.4,70,67,5.0,Fail
3.3,62,60,6.4,Fail
1.5,60,81,8.6,Fail
4.8,57,36,8.8,Fail
5.1,40,61,8.1,Fail
5.7,75,32,7.5,Fail
2.8,82,34,8.4,Fail
2.8,44,73,8.8,Fail
2.1,85,96,5.6,Fail
4.7,83,57,8.8,Fail
1.2,77,76,5.2,Fail
3.2,72,51,4.9,Fail
3.9,38,98,5.1,Fail
5.8,36,45,6.7,Fail
1.1,40,36,7.0,Fail
5.6,88,88,8.9,Pass
5.3,47,91,5.5,Pass
1.5,53,67,6.6,Fail
2.9,42,69,8.0,Fail
5.2,81,48,4.5,Fail
3.4,75,99,8.9,Fail
1.8,54,48,7.7,Fail
2.3,94,99,4.9,Fail
1.7,56,83,3.8,Fail
2.1,72,36,8.5,Fail
2.6,96,56,7.7,Fail
4.6,59,25,4.8,Fail
4.9,36,39,3.9,Fail
4.4,97,71,6.0,Pass
4.3,87,48,5.1,Fail
5.4,49,87,4.3,Pass
5.8,100,67,4.2,Pass
2.8,42,94,7.6,Fail
2.9,72,42,7.0,Fail
3.6,79,22,7.2,Fail
5.7,68,61,8.3,Fail
3.8,53,59,6.6,Fail
5.8,49,67,7.7,Fail
3.7,77,74,4.0,Pass
2.4,60,40,4.6,Fail
3.4,48,22,4.4,Fail
2.3,83,33,5.9,Fail
3.4,70,54,4.2,Fail
5.9,34,71,6.5,Fail
4.2,63,52,5.1,Fail
3.8,37,89,4.8,Fail
3.4,45,98,4.2,Fail
2.3,49,77,8.6,Fail
1.0,88,94,4.7,Fail
2.6,56,93,6.2,Fail
1.8,67,71,4.9,Fail
4.7,65,61,7.9,Fail
2.2,73,23,4.2,Fail
2.7,92,23,7.2,Fail
5.8,52,36,6.7,Fail
3.1,75,25,4.3,Fail
5.3,31,59,8.8,Fail
2.6,47,59,4.2,Fail
1.2,59,67,7.0,Fail
1.8,95,84,6.3,Fail
3.5,63,54,6.2,Fail
5.1,43,55,3.1,Fail
2.3,58,65,3.4,Fail
5.7,72,99,6.1,Pass
4.2,30,39,8.1,Fail
2.9,81,89,3.8,Fail
4.8,89,44,7.7,Fail
3.1,38,68,8.0,Fail
1.0,30,90,5.9,Fail
2.7,55,38,4.4,Fail
5.2,68,84,4.0,Pass
1.9,42,97,8.9,Fail
2.7,96,23,4.3,Fail
4.0,64,96,3.5,Pass
3.6,50,58,4.5,Fail
1.7,96,92,7.3,Fail
4.4,68,62,4.4,Fail
3.9,83,96,4.5,Pass
1.4,35,36,7.9,Fail
1.8,39,44,3.7,Fail
4.3,55,27,6.2,Fail
4.6,76,79,5.5,Pass
2.4,80,57,4.4,Fail
1.2,95,39,4.6,Fail
3.1,95,53,5.6,Fail
2.0,54,58,3.3,Fail
5.5,64,97,4.4,Pass
4.6,84,45,5.0,Fail
4.7,58,23,8.4,Fail
5.1,45,78,8.0,Pass
1.5,76,91,7.3,Fail
2.3,98,33,7.0,Fail
4.8,31,50,8.5,Fail
2.1,99,77,4.3,Fail
5.9,33,34,5.7,Fail
4.3,48,63,5.8,Fail
2.9,90,90,7.1,Fail
1.9,91,98,5.3,Fail
4.5,83,86,7.4,Pass
4.9,34,56,4.6,Fail
4.7,87,49,4.9,Fail
2.7,64,26,8.6,Fail
5.5,42,68,4.7,Fail
4.4,94,37,5.3,Fail
2.7,75,55,3.5,Fail
5.9,70,99,8.6,Pass
1.3,66,24,7.3,Fail
4.7,46,79,6.9,Pass
3.8,62,60,3.1,Fail
1.5,80,30,5.4,Fail
3.2,98,80,4.2,Fail
1.8,92,21,8.6,Fail
2.1,38,59,7.5,Fail
3.9,65,23,6.6,Fail
2.3,33,27,8.5,Fail
3.8,50,33,5.8,Fail
4.7,40,87,5.5,Pass
5.8,59,45,4.2,Fail
2.4,39,63,7.8,Fail
1.1,77,91,6.9,Fail
3.1,100,63,6.0,Fail
2.9,59,32,4.8,Fail
1.8,44,31,6.2,Fail
4.3,97,22,3.4,Fail
4.5,80,78,3.6,Pass
5.9,90,52,4.6,Fail
1.9,85,38,5.8,Fail
2.8,79,57,6.5,Fail
1.1,71,26,3.7,Fail
2.5,52,98,9.0,Fail
2.6,93,71,5.9,Fail
3.6,92,53,4.5,Fail
2.4,80,78,7.0,Fail
1.7,35,70,6.7,Fail
4.5,50,59,6.0,Fail
4.8,31,46,8.1,Fail
1.1,39,86,4.7,Fail
3.2,86,57,3.9,Fail
4.5,45,42,6.2,Fail
1.4,59,81,8.7,Fail
2.7,85,54,3.2,Fail
4.8,60,96,6.5,Pass
3.7,98,94,7.5,Pass
2.0,82,73,4.7,Fail
1.3,65,73,6.2,Fail
1.7,87,64,3.3,Fail
2.3,45,100,3.6,Fail
3.7,39,32,4.5,Fail
2.6,42,36,7.8,Fail
3.5,56,28,6.2,Fail
2.7,33,69,6.4,Fail
5.3,95,61,5.3,Pass
2.7,34,74,8.6,Fail
1.2,70,26,6.7,Fail
4.8,36,27,3.1,Fail
1.9,40,99,6.6,Fail
4.5,49,23,8.3,Fail
4.1,79,63,6.0,Pass
5.9,33,56,7.8,Fail
5.1,55,43,5.6,Fail
3.1,88,51,4.0,Fail
1.5,30,22,7.6,Fail
2.2,80,27,6.9,Fail
1.9,98,89,7.2,Fail
5.9,63,51,6.3,Fail
3.2,56,71,6.1,Fail
5.1,80,77,8.4,Pass
5.1,41,51,7.9,Fail
5.6,43,65,5.7,Fail
3.1,31,85,7.3,Fail
4.2,57,69,4.3,Fail
2.5,93,69,4.5,Fail
4.6,69,53,3.9,Fail
1.5,77,25,6.7,Fail
5.3,63,73,4.6,Fail
5.5,99,39,4.2,Fail
3.9,94,56,7.6,Fail
2.8,52,41,5.0,Fail
2.3,98,76,3.5,Fail
3.8,75,63,8.7,Pass
1.5,63,45,3.8,Fail
3.4,40,42,8.4,Fail
4.5,99,83,5.3,Pass
1.9,68,79,3.0,Fail
5.6,93,66,6.6,Pass
4.4,76,44,4.6,Fail
4.3,70,88,3.4,Pass
1.8,53,92,6.2,Fail
4.2,51,49,3.9,Fail
2.9,30,30,4.1,Fail
4.7,90,56,4.3,Fail
3.5,47,42,7.3,Fail
4.7,63,50,4.8,Fail
3.0,83,62,7.3,Fail
5.4,92,82,5.0,Pass
1.1,53,58,6.0,Fail
1.3,61,57,6.7,Fail
3.6,85,56,5.8,Fail
2.6,58,61,4.0,Fail
4.2,94,44,5.6,Fail
4.8,50,48,8.5,Fail
5.4,75,67,5.4,Pass
3.6,70,63,3.0,Pass
4.5,79,42,5.0,Fail
1.2,85,47,5.2,Fail
3.0,76,31,4.2,Fail
2.0,66,50,7.1,Fail
3.0,33,38,5.2,Fail
4.5,37,75,3.4,Pass
5.0,46,51,4.4,Fail
2.0,92,23,4.5,Fail
5.6,68,24,4.5,Fail
2.1,36,90,3.7,Fail
4.0,63,71,6.7,Fail
1.4,37,28,8.3,Fail
4.0,75,70,4.5,Pass
4.6,50,46,4.3,Fail
4.6,53,79,5.7,Pass
4.7,66,54,8.0,Fail
5.1,43,55,5.1,Fail
1.3,39,52,3.6,Fail
5.2,98,100,5.8,Pass
4.7,42,26,8.8,Fail
2.6,43,69,4.0,Fail
4.2,63,94,8.5,Pass
1.8,39,78,8.0,Fail
3.4,80,20,6.0,Fail
2.8,58,68,8.9,Fail
3.5,39,93,6.5,Fail
5.2,31,79,3.4,Pass
3.0,65,85,6.0,Fail
4.3,56,50,7.1,Fail
1.7,31,43,8.0,Fail
5.1,73,64,8.0,Pass
2.8,85,84,8.0,Fail
1.6,39,72,7.7,Fail
5.3,46,56,4.2,Fail
5.2,66,62,8.2,Fail
1.1,94,26,7.3,Fail
6.0,86,44,3.2,Fail
3.6,60,71,7.7,Fail
1.5,43,99,8.4,Fail
3.6,67,81,4.9,Fail
5.1,56,28,5.8,Fail
3.5,47,74,4.4,Fail
2.0,66,62,8.4,Fail
1.9,54,49,6.1,Fail
4.2,78,48,5.9,Fail
3.8,90,75,3.3,Pass
5.0,86,79,7.6,Pass
3.4,33,28,8.9,Fail
2.1,80,96,7.0,Fail
5.7,72,73,7.6,Pass
5.6,82,30,6.7,Fail
1.4,65,70,5.4,Fail
4.8,43,43,4.6,Fail
1.8,46,51,8.8,Fail
4.0,69,33,4.0,Fail
2.1,96,67,7.7,Fail
6.0,92,22,6.0,Fail
5.0,82,72,5.9,Pass
2.8,72,33,7.9,Fail
3.6,86,76,6.0,Pass
5.7,84,81,5.6,Pass
1.8,59,51,4.5,Fail
5.7,55,93,6.8,Pass
5.0,97,63,6.7,Pass
1.4,90,74,7.0,Fail
1.7,57,38,3.2,Fail
1.7,46,88,7.9,Fail
3.9,90,43,3.9,Fail
1.1,37,57,7.1,Fail
4.0,67,72,3.0,Fail
3.0,66,62,6.3,Fail
3.2,93,73,5.8,Fail
5.4,65,79,5.1,Pass
3.7,83,85,3.4,Pass
1.5,74,38,6.8,Fail
4.2,98,81,6.2,Pass
3.7,70,54,3.8,Fail
2.9,67,68,4.2,Fail
2.8,90,44,7.0,Fail
1.1,98,24,6.8,Fail
3.6,66,49,3.9,Fail
5.2,49,40,4.0,Fail
1.5,99,58,5.7,Fail
5.1,53,50,6.5,Fail
2.8,46,20,5.9,Fail
3.0,57,80,8.6,Fail
2.2,59,68,8.9,Fail
5.7,80,58,3.6,Fail
1.4,72,100,3.2,Fail
1.2,58,41,3.5,Fail
4.8,57,35,4.8,Fail
4.2,97,82,5.5,Pass
3.5,56,77,3.6,Fail
3.8,39,72,3.7,Fail
1.6,88,52,3.9,Fail
2.1,38,21,7.2,Fail
4.1,49,93,8.5,Pass
4.1,90,70,6.8,Pass
2.0,82,29,3.4,Fail
5.5,42,80,7.0,Pass
1.4,35,58,4.0,Fail
1.4,39,91,6.9,Fail
4.9,65,23,3.8,Fail
5.7,33,34,5.7,Fail
1.9,71,29,7.3,Fail
2.7,80,92,8.0,Fail
5.3,62,88,5.0,Pass
4.5,55,90,7.4,Pass
3.2,81,48,5.2,Fail
2.9,65,60,6.7,Fail
2.4,40,23,8.0,Fail
5.9,91,71,3.9,Pass
4.9,64,30,6.4,Fail
3.1,83,48,6.2,Fail
3.1,53,20,7.9,Fail
4.0,41,95,3.1,Pass
5.4,50,39,5.0,Fail
3.1,44,88,5.0,Fail
3.0,39,43,4.8,Fail
3.8,56,80,6.4,Fail
2.8,74,24,4.9,Fail
3.9,33,23,7.0,Fail
3.7,57,51,3.8,Fail
1.5,90,96,6.3,Fail
3.2,77,72,4.4,Fail
3.5,71,41,6.5,Fail
5.5,76,38,6.4,Fail
4.1,34,46,4.9,Fail
2.2,78,62,5.4,Fail
4.9,76,40,8.3,Fail
1.9,66,68,3.8,Fail
1.8,54,75,3.4,Fail
3.4,46,34,7.0,Fail
3.5,58,32,3.5,Fail
4.1,55,36,6.4,Fail
3.0,80,96,5.7,Fail
4.5,41,33,3.7,Fail
1.1,74,52,4.4,Fail
5.2,87,47,5.9,Fail
4.5,87,87,7.6,Pass
4.4,72,62,5.0,Pass
5.8,91,27,5.2,Fail
4.2,75,98,3.0,Pass
3.9,54,85,5.9,Fail
4.5,98,86,8.3,Pass
5.8,51,68,6.5,Fail
4.8,64,96,7.5,Pass
4.6,36,48,6.2,Fail
5.7,92,87,5.5,Pass
4.7,35,40,4.8,Fail
3.1,45,59,6.3,Fail
4.7,30,81,5.7,Pass
5.5,38,70,3.1,Fail
5.2,66,37,6.4,Fail
3.5,33,80,3.3,Fail
3.0,98,67,4.0,Fail
3.2,36,41,3.9,Fail
1.8,38,71,6.6,Fail
2.2,81,41,8.9,Fail
2.1,42,73,5.2,Fail
4.9,39,47,8.5,Fail
5.5,49,22,8.7,Fail
1.1,45,95,7.8,Fail
5.8,75,66,5.6,Pass
2.2,99,41,5.9,Fail
3.7,38,42,5.0,Fail
4.1,86,97,8.0,Pass
3.2,79,97,6.0,Fail
3.1,52,95,3.9,Fail
5.1,51,100,3.7,Pass
2.7,94,27,3.3,Fail
5.8,62,93,6.7,Pass
2.2,40,87,4.4,Fail
5.7,60,42,5.4,Fail
4.4,79,55,5.8,Fail
2.2,94,51,5.7,Fail
2.4,32,57,8.2,Fail
4.9,40,86,8.1,Pass
4.1,34,68,4.7,Fail
4.5,89,74,5.3,Pass
2.9,84,34,5.0,Fail
1.5,60,68,5.0,Fail
1.7,82,99,5.9,Fail
5.4,92,53,3.3,Fail
3.6,88,70,4.5,Pass
1.0,48,66,6.8,Fail
5.0,86,68,4.7,Pass
4.1,84,93,4.6,Pass
5.5,48,83,5.3,Pass
4.3,66,94,5.4,Pass
2.7,100,75,5.8,Fail
5.2,48,28,5.2,Fail
5.7,90,36,4.8,Fail
5.9,76,41,8.4,Fail
1.0,53,53,7.3,Fail
4.3,38,93,4.3,Pass
2.0,55,53,4.1,Fail
